(u'Missouri, USA', '|', u'@Junctionals @benshapiro @SenSanders just for you')
(u'Philadelphia, PA', '|', u"Ppl who I'm not voting for #trump #Hillary #sanders nobody is qualified for this country")
(u'Oneonta, NY', '|', u'Going to see @BernieSanders in #Binghamton? I just spoke with 3 @HartwickCollege profs who remember his 1989 visit to #Oneonta. #staytuned')
(u'Georgia, USA', '|', u'@zaynmalik \n@BernieSanders @Gotham \n@LeoDiCaprio \n@WWF \n@DavidWolfe \n@marcellacomedy \n@JessimaePeluso \n@nottjmiller https://t.co/cvSpCiYblv')
(u'Indiana, USA', '|', u'@LouDobbs @realDonaldTrump @BernieSanders Funny how they look at who is best, by who can be bought the easiest.')
(u'Addison, IL', '|', u'Thnx @senatorfort for switching your endorsement from HRC to #BernieSanders https://t.co/CfWvQky6QX #nyprimary  https://t.co/8UTkZwfJRR')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Old stuff. What about Bernies taxes? what bout the 3 FEC violatiosn he hasnt answered? Blindly in love with Bolshevk')
(u'Omaha, NE', '|', u'@kaceysharon @Ashley_spry09 @Patrickesque That would be considered disability to anyone with a heart, in any other year. Not for Bernie fans')
(u'Newark, NJ', '|', u"@nhdogmom  Unlike Bernie, Hillary worked 4  people has record we all know.  Bernie's one bill, &amp; votes for Gun makers = blatant ambition.")
(u'Queens, NY', '|', u'@Eliezerkraiman Bernie stopped running a positive campaign days ago himself and his behind the scene guys have been neg for months.')
(u'Burlington, VT', '|', u"Another #SimpleTruth that makes me #Swear4Bernie is that he hasn't charges a single dollar 2 his 900,000 Rally-goers https://t.co/TBGZtZu4Ob")
(u'Girard, OH', '|', u'"hi I\'m watching Bernie sanders buy a hotdog"')
(u'Brighton, NY', '|', u'@wildscenery @pookstahr try I read not just believe the web sites that Bernie bros write. Take a civics class. Bernie has lost')
(u'New York, USA', '|', u'What am I gunna wear for Bernie \U0001f60d I want bae to notice me')
(u'Abilene, TX', '|', u"@MarketWatch ...Bernie, you can't become our President when your only viable platform is attacking another person. It's ludicrous &amp; wrong!")
(u'Huntington, NY', '|', u'@dmillerwats @JoeNBC The joke was when Mika gave Sanders a second chance to answer the Daily News question. He had 3 days to memorize D.F.')
(u'Missouri, USA', '|', u'@Junctionals @benshapiro @SenSanders @strawmanfallacy OHP')
(u'Atlanta, GA', '|', u'Now again, which one is @SenSanders and which one is Michael Stipe? #TimeWaitsForNoMan https://t.co/qRaGPcKF5C')
(u'Newark, NJ', '|', u'Amazing experience seeing @BernieSanders speak on #ClimateChange today at Coney Island #FeelTheBern #BritsForBernie')
(u'Silver Lake, NC', '|', u'Michael Stipe Introduces Bernie Sanders at Coney Island Rally https://t.co/PGeetbVut7 via @pitchfork #NotMeUs #WeAreBernie')
(u'Murray, UT', '|', u"New report shows Bernie Sanders' highest-paid staffers are all dudes https://t.co/Rv9d1Zlg0X # via @HuffPostWomen")
(u'Orchard Park, NY', '|', u'So pumped to go see Bernie tomorrow #FeelTheBern')
(u'Pittsburgh, PA', '|', u'"Brothers and sisters, now is not the time for thinking small." - Bernie Sanders \nhttps://t.co/olxG9udGEe')
(u'Delaware, USA', '|', u'Rep. Kowalko and myself with Sen. Sanders. Delaware #FeelTheBern https://t.co/NZIpWVuHsq')
(u'Newark, NJ', '|', u"@citizensrock @KellyAyotte   She sounds like Bernie's type of gal.")
(u'Konterra, MD', '|', u'@jojokejohn Want super delegates for Bernie')
(u'Pittsburgh, PA', '|', u'"Brothers and sisters, now is not the time for thinking small." - Bernie Sanders\n#NationalSiblingsDay \nhttps://t.co/olxG9udGEe')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Another Scholar is born by reading Biased articles that sanders and memes have https://t.co/ymIt06cdRp')
(u'Ogden, NC', '|', u'@RealClearNews @ASimendinger @CHueyBurnsRCP  Hope Sanders becomes unglued so people will finally see this man.')
(u'Silver Lake, NC', '|', u"Why I'm Now Voting for Bernie Sanders https://t.co/4LsMtQLCU0 via @blackvoices #NotMeUs #WeAreBernie https://t.co/NuqFksdWyq")
(u'Kentucky, USA', '|', u"@chalcedonysky @BayArea4Bernie i like benies ideas i just don't see him as leader")
(u'West Orange, NJ', '|', u"No because he ran a nasty petty campaign  his bots bernie or bust stay with him we'll take the republican voters https://t.co/qIyEASjUZ6")
(u'Wanaque, NJ', '|', u'2016 America maybe at a more dire crossroads than in 1932. America needs FDR like change. Only man qualifies for the job. @BernieSanders')
(u'Queens, NY', '|', u'@Eliezerkraiman I think Bernie took it negative this week walked back let his campaign manager keep it beg. Now BS started in again.')
(u'Rutland, VT', '|', u'#DineWithThe99 why does HRC need our one dollar when she can get 350k from George Clooney? #StillSanders  https://t.co/LHKUi5pMz3')
(u'Burlington, VT', '|', u'Another #SimpleTruth that makes me #Swear4Bernie is that he does not rely on #UnderWaterSD #superdelegate https://t.co/aBszkQD8MW')
(u'Brooklyn, NY', '|', u"we have crumbling infrastructure &amp; millions of opioid addicts in rustbelt ghosttowns - forget free college, where's #BernieSavior's #WPA?")
(u'South Carolina, USA', '|', u'@kykysanders WHATTTTTT')
(u'Brooklyn, NY', '|', u"@starfirst a president who can't multitask is no president. #Berniesounqualified")
(u'Boston, MA', '|', u'@Maynard1Rick @shawbear76 Great Letter, I wish Mass had voted 4 #Bernie, Id write one myself.')
(u'New York, USA', '|', u'My 78 yr old mother loves @BernieSanders so much she got an iPhone and uses it only for Bernie news.')
(u'Oneonta, NY', '|', u'Going to see #BernieSanders in #Binghamton? I just spoke with 3 #HartwickCollege profs who remember his 1989 visit to #Oneonta. \n\n#StayTuned')
(u'Tennessee, USA', '|', u'@BernieSanders Love, love, love that ad!')
(u'New Haven, CT', '|', u'@rachelbernier I guess, I just think it would have been so cool of it was Dorota lol')
(u'Newark, NJ', '|', u'@Juliamhewitt @YouTube thanks Julia, ended up waiting until two. Only in New York for two days but seeing Bernie was worth it.')
(u'Brighton, NY', '|', u'@pookstahr Give me a true fact and i will listen. UR a dolt. and need to look at some real sources. Bolshevik Bernie lost; vote GOP idiot')
(u'Georgia, USA', '|', u'@zaynmalik @BernieSanders @Gotham @LeoDiCaprio @WWF @DavidWolfe @marcellacomedy @JessimaePeluso @nottjmiller https://t.co/TTb1CLy85p')
(u'Georgia, USA', '|', u'@zaynmalik @BernieSanders @Gotham @LeoDiCaprio @WWF @DavidWolfe @marcellacomedy @JessimaePeluso @nottjmiller https://t.co/sov8XftHjb')
(u'Kentucky, USA', '|', u"@starfirst @ForwardProgs I'm seriously sick of Bernie's lies, because yes he does tell flibs!!!")
(u'North Las Vegas, NV', '|', u'@WeLoveBernie16 @GodandtheBear media will win big with Trump vs Hillary but America will lose')
(u'Brighton, NY', '|', u"@wildscenery @pookstahr dont' take kindly to poor losers saying they won't vote for HRC if Bernie deosn't get it. UR SPOile brat")
(u'Phoenix, AZ', '|', u'@HillaryClinton Are you trying to lose the election in advance? White noise to keep out reporters, telling Bernie to tone it down--bad idea.')
(u'Brighton, NY', '|', u'Got to love Bernie supporters who say they will vote for GOP if she is running')
(u'East Syracuse, NY', '|', u'Nurses rocking the Bernie revolution in Syracuse. #BernieBus #nurses4bernie #NotMeUs #Bernie2016 #bernieinbuffalo https://t.co/SOGrZAr6pQ')
(u'Illinois, USA', '|', u'@prg100740 @extremeclass \n\n#StillSanders https://t.co/xmnCYHHkLs')
(u'Indiana, USA', '|', u'@StateDept Trump and Bernie seem to want the U.S. to be as narcissistic as themselves. Abandon our trade deals, abandon NATO, both stupid.')
(u'New Haven, CT', '|', u"@rachelbernier right! Shes fucking awesome, and I feel like Dane as the obvious choice, I mean he's a writer. Plus if you look back at the")
(u'Washington, DC', '|', u"STOP HEY WHAT'S THAT SOUND EVYBODY LOOK WHAT'S GOING DOWN  BERNIE SANDERS VERSION https://t.co/IcFUi009gL fr FB TU Debra Bryan Kroboth")
(u'Kentucky, USA', '|', u"@NewsHillbilly gop trolls pushing idea of brokered convention don't fall for it \n#Women4Bernie #FeelTheBern #Bernie2016 #Sanders2016")
(u'Scituate, MA', '|', u"@nytopinion Sanders is the ONLY presidential candidate capable of breaking AIPAC'S stranglehold on US foreign policy in the Middle East.")
(u'Queens, NY', '|', u"@Eliezerkraiman what I have found is I can't criticize Bernie or I get yelled at yet I have to sit on my hands while peps go after HRC.")
(u'Bronx, NY', '|', u"@BrindaStar Thanks, I don't like getting into name calling but this seems so right lol @Gabbiedrice78K @BernieSanders")
(u'New Haven, CT', '|', u"@rachelbernier first episode they tell us it's Dan lol")
(u'Queens, NY', '|', u'@Sheindie Bernie does not support Israel.')
(u'Georgia, USA', '|', u'#Vets4Bernie @HillaryClinton https://t.co/AdnZwoYbQ4')
(u'Brighton, NY', '|', u'@wildscenery @pookstahr Righting in Bernies name is voting gop try and figure it out numb nuts')
(u'New York, USA', '|', u"@babyspaceo @BernieSanders I had to teach her. For that purpose. Without Bernie she's scrap it.")
(u'Dublin, OH', '|', u'Is it too late to transfer to Miami to get a pro-Bernie (or Bernie-friendly) college dems...?\U0001f914\U0001f914\U0001f914 https://t.co/kd2MhMyEhJ')
(u'Sunrise Manor, NV', '|', u'@DesireeAaron @HillaryClinton @BarackObama @BernieSanders @TheDemocrats @GOP @Reince @realDonaldTrump @ChrisChristie')
(u'Illinois, USA', '|', u"@OmanReagan @Playongo Bullshit. Obama didn't dump nothing. This is the problem with Bernie Bros. They keep bashing Obama..FUCK OFF")
(u'Brooklyn, NY', '|', u"@davidhazony @SenSanders He's getting more &amp; more simplistic.")
(u'Manhattan, NY', '|', u".@BernieSanders Just when u thought that the Truth &amp; Having a moral compass didn't matter, he shows up. Now ur vote REALLY counts\n#NYPrimary")
(u'Omaha, NE', '|', u"@ColinDGarland Yes. I could take many quotes of many people-hi, Bernie!-out of context, make them seem like monsters. I am not Henry's fan.")
(u'Mississippi, USA', '|', u"@farhip @Hadas_Gold yea but with sanders all media tries to build his momentum-don't expose his falicies.")
(u'Newark, NJ', '|', u"Bernie's strong leadership on #ClimateChange is of utmost importance at when we stand only two election cycles from chaos #FeelTheBern")
(u'Pennsylvania, USA', '|', u"I JUST SAW MY FIRST @BernieSanders COMMERCIAL AND I'M SO HAPPY")
(u'Arkansas, USA', '|', u'@liars_never_win @Jsue2U @DRUDGE_REPORT Bernie should have a landslide there. Pandering to the kids pot smokers.')
(u'New Haven, CT', '|', u'@rachelbernier yeah go look at it! I felt super stupid lol')
(u'Pittsfield, MI', '|', u'@morningmoneyben @SenSanders postal banking, postal broadband, public option. There I got it all off my chest \U0001f60f')
(u'Washington, DC', '|', u"@WickNWares STOP HEY WHAT'S THAT SOUND EVRBDY LOOK WHAT'S GOING DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL FB TU Debra Bryan Kroboth")
(u'Burlington, VT', '|', u'Want to know a #SimpleTruth - when I see how #Hillary ties #SandyHook tragidy to #Bernie - I #Swear4Bernie https://t.co/nx27pvaxD5')
(u'Wanaque, NJ', '|', u"@chipfoxx @BerniesHomie it's amazing how British Muslims don't see theei minority struggle the same as that of homosexuals. Religious dogma")
(u'Portland, ME', '|', u'#Hillary #BernieMadeMeABro https://t.co/IMiBq9x8W5')
(u'Las Vegas, NV', '|', u'#bernieinnewyork \nhttps://t.co/6eDMMTP9lT')
(u'Denver, CO', '|', u'Sanders doubles down on Clinton, blasts media https://t.co/LCeXmGGFpO #NYPrimary')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery U keep sending your money tho Devine &amp; weaver like that $830,000 THEY r getting each month and Bernie likes it to')
(u'Massachusetts, USA', '|', u'PHONE BANK! PHONE BANK! PHONE BANK! #FeelTheBern #BernieOrBust #NYPrimary #NewYork https://t.co/6LT3ymtoI4')
(u'Queens, NY', '|', u"@Eliezerkraiman she isn't taking Bernies bait while he goes neg. Bernie is thin skinned he can't take what he dishes out.")
(u'Kingston, Ontario', '|', u'Watching a New York based tv channel tonight I got to see a Bernie Sanders ad - very impressive!')
(u'Dallas, TX', '|', u'@billmaher Yeah, big win! He got 7 delegates and she got 7 delegates. Woohoo for the BernieBros! #ImWithHer')
(u'Elgin, IL', '|', u'@KaneCoForBernie To all my Chicago peeps still volunteering for Bernie Sanders I say\u2026 https://t.co/aMvJ3t4lhm')
(u'Brighton, NY', '|', u"@Democrat4Bernie He voted agaisnt so much its not funny. LIke amber alert. etc. Don't want him in NY. he left cuz of white flight. Hes no NY")
(u'Manhattan, NY', '|', u"GOP can't buy me with tax cuts.\nBernie ain't raising my taxes sky high!\n#HillarySoQualified is just right! \U0001f60d\nhttps://t.co/EPFlCnBlOo")
(u'Mercerville, NJ', '|', u'#Truth #StillSanders #FeelTheBern https://t.co/nuVB3kxpcw')
(u'Washington, DC', '|', u"@JOSEFDREAMZ TOP HEY WHAT'S THAT SOUND EVRBODY LOOK WHAT'S GOIN DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL fr FB Debra Bryan Kroboth")
(u'Boston, MA', '|', u'@eee_eff @BernieVolunteer VERY IMPORTANT: 100s ppl hav found their registration missing. If u find urs missing contact @aclu @berniesanders')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Got proof, NO cuz its not true. Bernie says if we get  bombed hell ask questions first. No thanks.')
(u'Washington, DC', '|', u"@saracohennyc TOP HEY WHAT'S THAT SOUND EVRBODY LOOK WHAT'S GOIN DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL fr FB Debra Bryan Kroboth")
(u'Brighton, NY', '|', u"@Democrat4Bernie Socialism doesn't work here in US. He wants to raise your taxes $205 per week, No thanks.")
(u'Kentucky, USA', '|', u'@sheriffali we welcome Sanders supporters after ny come on in the water is fine at camp hrc')
(u'Prosper, TX', '|', u'lastnight &amp; deion sanders old crib\U0001f480 https://t.co/NVHg7SgJJQ')
(u'Queens, NY', '|', u"@Eliezerkraiman I don't love Bernie but will vote for him. Would you do the same if HRC is the nominee?")
(u'Queens, NY', '|', u'@Sheindie You support Bernie because he is anti-Israel &amp; Cruz because he is pro-Israel?')
(u'Washington, DC', '|', u"@Libertea2012 TOP HEY WHAT'S THAT SOUND EVRBODY LOOK WHAT'S GOIN DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL fr FB Debra Bryan Kroboth")
(u'Mississippi, USA', '|', u"@SupermanHotMale @bannerite it was a private speech when she wasn't a public official. Just bullshit from Bernie.")
(u'Indiana, USA', '|', u"@HuffPostPol So Bernie wouldn't jail gang bangers terrorizing their neighborhoods?")
(u'College Park, MD', '|', u"I'm a huge @BernieSanders fan &amp; I believe he needs to release tax returns asap. #ReleaseTheReturns")
(u'Toronto, Ontario', '|', u'@RickLowes935 @simmonssteve @bernienicholls9 Bernie Nicholls is not in the HOF? One of best players in his era! who did he piss off?')
(u'Manhattan, NY', '|', u'Pinocchio is the official mascot of the Sanders Campaign. \n\n#ImWithHer #FeelTheBern \n\nhttps://t.co/z7aPDrpHTu')
(u'Murrieta, CA', '|', u'"daddy Bernie " oh my god I love cardi b https://t.co/QTeA4GCPqd')
(u'Burlington, VT', '|', u'#Hillary make it hard to know the #SimpleTruth about where she stands I wonder #WhichHillary and then #Swear4Bernie https://t.co/6BzbZW31Fm')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery They are calling him Bolshevik Bernie already. They want him to win cuz they knwo hell lose general. get a clue')
(u'Washington, DC', '|', u"@StopFrackingOH TOP HEY WHAT'S THAT SOUND EVRBODY LOOK WHAT'S GOIN DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL fr FB Debra  Kroboth")
(u'Mercerville, NJ', '|', u'#VoteBernieNY https://t.co/tPfbveJMMd')
(u'New York, USA', '|', u"@Libertea2012 @BarbaraBoxer @BernieSanders @HuffingtonPost   \nI suppose you didn't get the memo. Hillary started it. Innuendo")
(u'Queens, NY', '|', u'@Sheindie If it is Cruz &amp; Bernie in the general, who will you support?')
(u'Illinois, USA', '|', u"Bernie Bros all feel that Obama abandoned his platform. They feel their 'movement' is going to change Congress. #Delusional")
