(u'Bronx, NY', '|', u'Bernocchio "Bernie" Sanders voted against reauthorize the Zadroga 9/11 Health and Compensation Act. #NYPrimary Bernie is no New Yorker!', 'NEG')
(u'Vermont, USA', '|', u'Any chance @NewDay @Morning_Joe has courage to discuss #BernieSanders reprehensible vote to defund #Gun research? https://t.co/rdO74oPzqC', 'NEG')
(u'West Conshohocken, PA', '|', u'Holy shit you guys no one actually thinks Bernie is a saint get over yourselves', 'NEG')
(u'Pittsburgh, PA', '|', u'interesting take but I think Bernie Sanders as a superhero would simply be Bernie Sanders. #Notallheroeswearcapes', 'POS')
(u'North Bethesda, MD', '|', u'@KordGaming Yes, Bernie is atheist as every intelligent person should be.', 'POS')
(u'Burlington, VT', '|', u"It's the #SimpleTruth that the #WhichHillary thing is makes me #Swear4Bernie and say #ReleaseTheTranscripts https://t.co/TeZTP4IdaA", 'POS')
(u'New York, USA', '|', u'We had one Bernies Protesters rush up next to me and started yelling at Donald, he was right next to me &amp; I started https://t.co/SshB4lOlX0', 'NEG')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Theres no facts. Bernie blows up with mention that they might get tough on him Howcansome1 who cant dotaxes be pres', 'NEG')
(u'Pennsylvania, USA', '|', u"@EthanObama While I'm not voting Bernie first, socialist countries generally have higher standard of living &amp; higher life expectancy than US", 'NEG')
(u'Huntington, NY', '|', u'Bernie the politician? No not Bernie!  LOL @prairielive @FaceTheNation @danbalz', 'NEG')
(u'Burlington, VT', '|', u'#ELECTION2016 Tell me what #SimpleTruth makes you #FeelTheBern and want to #Swear4Bernie #BernieSanders #P2 https://t.co/wkxccH1I0s', 'POS')
(u'Hamburg, NY', '|', u'Bumper sticker tally for the weekend -\n- Sanders: 6 #FeelTheBern\n- Clinton: 4 #ImWithHer\n- Trump: 3 #MakeAmericaGreatAgain\n- Kasich/Cruz: 0', 'POS')
(u'Queens, NY', '|', u'@Eliezerkraiman @cryptor_chid as an example my mother is a conservative h8s Cruz and trump says she will vote for HRC but not Bernie.', 'NEG')
(u'Philadelphia, PA', '|', u"Ppl who I'm not voting for #trump #Hillary #sanders nobody is qualified for this country", 'NEG')
(u'Addison, IL', '|', u'Thnx @senatorfort for switching your endorsement from HRC to #BernieSanders https://t.co/CfWvQky6QX #nyprimary  https://t.co/8UTkZwfJRR', 'POS')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Old stuff. What about Bernies taxes? what bout the 3 FEC violatiosn he hasnt answered? Blindly in love with Bolshevk', 'NEG')
(u'Newark, NJ', '|', u"@nhdogmom  Unlike Bernie, Hillary worked 4  people has record we all know.  Bernie's one bill, &amp; votes for Gun makers = blatant ambition.", 'NEG')
(u'Queens, NY', '|', u'@Eliezerkraiman Bernie stopped running a positive campaign days ago himself and his behind the scene guys have been neg for months.', 'NEG')
(u'Burlington, VT', '|', u"Another #SimpleTruth that makes me #Swear4Bernie is that he hasn't charges a single dollar 2 his 900,000 Rally-goers https://t.co/TBGZtZu4Ob", 'POS')
(u'Brighton, NY', '|', u'@wildscenery @pookstahr try I read not just believe the web sites that Bernie bros write. Take a civics class. Bernie has lost', 'NEG')
