(u'Texas, USA', '|', u"@LouDobbs @realDonaldTrump @BernieSanders if they are retreating, are you sure they're afraid of what's coming courtesy of the donors?", 'Sanders')
(u'Idaho, USA', '|', u'@Europe4Sanders Apwoyo, Europe', 'Sanders')
(u'Oklahoma City, OK', '|', u'@nikisanders_ @caylie_mae I know I just asked her about that the other day \U0001f602', 'Sanders')
(u'Huntley, IL', '|', u"@starfirst The only voters who should reject Bernie r those who r liberal &amp; those who aren't. Steve Chapman column: https://t.co/CagpHbqkLr", 'Sanders')
(u'Oklahoma City, OK', '|', u'@nikisanders_ @caylie_mae but ask her how long it took her \U0001f605', 'Sanders')
(u'New Mexico, USA', '|', u'#HillaryClinton fans, give yourself permission to vote 4 @BernieSanders. You know you want to in your heart of hearts. Dream BIG! #NYPrimary', 'Sanders')
(u'Georgia, USA', '|', u'@bernreport What is the vote for vote count?  #FeelTheBern @BernieSanders', 'Sanders')
(u'Penn Hills, PA', '|', u"Within 1 hour, I saw an ad from HRC, Sanders &amp; Kasich. Must be primary season in Pennsylvania. But, I'll vote for HRC on 4/26! #ImWithHer", 'Sanders')
(u'Staten Island, NY', '|', u'#DontMindMeIAmJust sick of the nastiness &amp; ignorance of #Berniebots  #HillaryClinton #Hillary #Hillary2016 #ImWithHer #ShesWithUs #HillYes', 'Sanders')
(u'Indiana, USA', '|', u'@SenSanders The #WholeSunCrew and 200,000+ other folks working in the solar industry are right there with you. https://t.co/96pCdmHwA1', 'Sanders')
(u'Cranford, NJ', '|', u'@nancycordes @ManMet80 @BernieSanders @HillaryClinton YOU NO WHAT THEY SHOULD BOTH APOLOGIZE BUT WHEN ASKED TO! WHY TURN AND SAY SHE SHOULD', 'Sanders')
(u'Georgia, USA', '|', u'https://t.co/Fsh5qv4gVn @warriors \n@BernieSanders \n@wardellcurry \n@Money23Green \n@KlayThompson \n@GEazyActivities \n@ayeshacurry', 'Sanders')
(u'Oklahoma City, OK', '|', u'I just want to wish my big brother @BarryJSanders26 a happy birthday I hope you love being 22. Love you', 'Sanders')
(u'Chesterfield, MO', '|', u'Every time Bernie Sanders is called a communist I laugh a little inside. Go study communism and Bernie.', 'Sanders')
(u'Nevada, USA', '|', u'@Cajun_Manor @BeeSwarski Bernie supporters go right for the insults, unable to converse. Not impressive. https://t.co/7eERuDwB4P', 'Sanders')
(u'Brighton, NY', '|', u"@pookstahr @wildscenery YES IT DOES COUNT IDIOT&gt; It doesn't change just cuz bernie or Devine says so. THIS IS WHAT SDels. will stick with.", 'Sanders')
(u'Burlington, VT', '|', u"It is the #SimpleTruth that #Bernie did not have any Redacted Email's on his #ClintonMail Server https://t.co/Lq5Jz1qJvb", 'Sanders')
(u'Georgia, USA', '|', u'@mostawesomeblog And we salute you for your service then and now! @BernieSanders This election is vital 4 survival of R democratic Republic.', 'Sanders')
(u'New Haven, CT', '|', u'Everyone in America should read this:  Michael Cohen: Bernie\u2019s belated cross-examination https://t.co/EQ1weQJKu8', 'Sanders')
(u'Pittsburgh, PA', '|', u'"A Jewish New Yorker who has no money, is hated by the media, wants to save the world and is married to Jane. Bernie Sanders = Peter Parker"', 'Sanders')
(u'Kentucky, USA', '|', u'@ninaturner @BayArea4Bernie @BernieSanders we at the hillary camp welcome you after the ny election to unite', 'Sanders')
(u'Ohio, USA', '|', u'Like I said, We gone beat he refs &amp; the @spurs Just like @BernieSanders gone beat @HillaryClinton &amp; the #Media; to make History! @warriors !', 'Sanders')
(u'Queens, NY', '|', u"@Eliezerkraiman @cryptor_chid 2 B honest not fan of Bernie. Hillary isnt perfect but thats that's my vote. Will vote Bernie if nominee", 'Sanders')
(u'Nevada, USA', '|', u'@Jerrytheman9 @PaganOhio @jvgraz @BernieSanders Good point.', 'Sanders')
(u'Vernon Hills, IL', '|', u"@winstondawson @Girlchez @SenSanders he'll tax the heck out of you. https://t.co/k6phsBruuG", 'Sanders')
(u'Linden, NJ', '|', u'Watch Young Senator Barack Obama Campaign for Bernie Sanders in 2006 by @GregJKrieg https://t.co/1pr3iagaWO via @MicNews #FeelTheBern', 'Sanders')
(u'Bronx, NY', '|', u'Bernocchio "Bernie" Sanders voted against reauthorize the Zadroga 9/11 Health and Compensation Act. #NYPrimary Bernie is no New Yorker!', 'Sanders')
(u'Nevada, USA', '|', u"@Jerrytheman9 @PaganOhio @jvgraz @BernieSanders Can't really claim to know", 'Sanders')
(u'Vermont, USA', '|', u'Any chance @NewDay @Morning_Joe has courage to discuss #BernieSanders reprehensible vote to defund #Gun research? https://t.co/rdO74oPzqC', 'Sanders')
(u'Georgia, USA', '|', u'https://t.co/ZLx9vnAhD9 @warriors. @BernieSandersCA \n@RealGEazy \n@GreenDay \n@Oakland \n@Metallica \n@sfchronicle \n@SpikeLee', 'Sanders')
(u'Tulsa, OK', '|', u'Bernie sanders supporters and Maths https://t.co/ivSiM3pvWS', 'Sanders')
(u'Pennsylvania, USA', '|', u'Can Bernie Sanders Upset Hillary Clinton in New York? https://t.co/i9sr5j73jV via @JohnCassidy', 'Sanders')
(u'West Conshohocken, PA', '|', u'Holy shit you guys no one actually thinks Bernie is a saint get over yourselves', 'Sanders')
(u'Pittsburgh, PA', '|', u'interesting take but I think Bernie Sanders as a superhero would simply be Bernie Sanders. #Notallheroeswearcapes', 'Sanders')
(u'Kentucky, USA', '|', u'@admiralmpj @blaha_b sanders supporters are welcome to come over to hillary camp after ny and bernie concedes', 'Sanders')
(u'North Bethesda, MD', '|', u'@KordGaming Yes, Bernie is atheist as every intelligent person should be.', 'Sanders')
(u'New York, USA', '|', u'how many people are skipping tomorrow to see bernie lol', 'Sanders')
(u'Burlington, VT', '|', u"It's the #SimpleTruth that the #WhichHillary thing is makes me #Swear4Bernie and say #ReleaseTheTranscripts https://t.co/TeZTP4IdaA", 'Sanders')
(u'Hamilton, Ontario', '|', u'"Bernie is from Vermont, I\'m a superd. from Vermont, this is getting a lot of attention, but for me nothing has changed," Gosh said (1)', 'Sanders')
(u'Chicago, IL', '|', u'@mattyglesias These are the kinds of statements that make me super ehhhhhhh about Bernie.', 'Sanders')
(u'Kentucky, USA', '|', u'@keselowski F1 is a joke. They need to get rid of Bernie', 'Sanders')
(u'Brooklyn, NY', '|', u'Sincerely honored to be tweeted at by the NYS bootleg Drudge Report about Sanders/Teachout https://t.co/Fu7hSKefGu', 'Sanders')
(u'Riverside, CT', '|', u"@BernieSanders Our infrastructure is so poor we don't even know what good infrastructure looks like anymore. #LetsGetToWork #InvestInUSA", 'Sanders')
(u'New York, USA', '|', u'We had one Bernies Protesters rush up next to me and started yelling at Donald, he was right next to me &amp; I started https://t.co/SshB4lOlX0', 'Sanders')
(u'Texas, USA', '|', u"@katgil10 @coleswindell @LukeBryanOnline @AdamSandersLive he said it's just missing @ThomasRhett and @bretteldredge", 'Sanders')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Theres no facts. Bernie blows up with mention that they might get tough on him Howcansome1 who cant dotaxes be pres', 'Sanders')
(u'Philadelphia, PA', '|', u"Part of Bernie's statement being ignored (...if she is, through her Super PAC, taking tens of millions of dollars in special interest funds)", 'Sanders')
(u'Pennsylvania, USA', '|', u"@EthanObama While I'm not voting Bernie first, socialist countries generally have higher standard of living &amp; higher life expectancy than US", 'Sanders')
(u'Portales, NM', '|', u"@Rengelbert11 Ask Bernie's top advisor about superdelegates. AZ was a GOP fiasco", 'Sanders')
(u'Huntington, NY', '|', u'Bernie the politician? No not Bernie!  LOL @prairielive @FaceTheNation @danbalz', 'Sanders')
(u'Burlington, VT', '|', u'#ELECTION2016 Tell me what #SimpleTruth makes you #FeelTheBern and want to #Swear4Bernie #BernieSanders #P2 https://t.co/wkxccH1I0s', 'Sanders')
(u'Omaha, NE', '|', u"@kaceysharon @Ashley_spry09 @Patrickesque Nah, it's not. ONLY when Saint Bernie is involved. No one else cares the reasons for absentee vote", 'Sanders')
(u'Georgia, USA', '|', u'@LeoDiCaprio @PaulGAllen @BernieSanders @netflix  @DrBrianMay @shaq @AliciaSilv @ElleKingMusic. @OfficialSting https://t.co/9eTmv0TU2R', 'Sanders')
(u'Hamburg, NY', '|', u'Bumper sticker tally for the weekend -\n- Sanders: 6 #FeelTheBern\n- Clinton: 4 #ImWithHer\n- Trump: 3 #MakeAmericaGreatAgain\n- Kasich/Cruz: 0', 'Sanders')
(u'Queens, NY', '|', u'@Eliezerkraiman @cryptor_chid as an example my mother is a conservative h8s Cruz and trump says she will vote for HRC but not Bernie.', 'Sanders')
(u'Missouri, USA', '|', u'@Junctionals @benshapiro @SenSanders just for you', 'Sanders')
(u'Philadelphia, PA', '|', u"Ppl who I'm not voting for #trump #Hillary #sanders nobody is qualified for this country", 'Sanders')
(u'Oneonta, NY', '|', u'Going to see @BernieSanders in #Binghamton? I just spoke with 3 @HartwickCollege profs who remember his 1989 visit to #Oneonta. #staytuned', 'Sanders')
(u'Georgia, USA', '|', u'@zaynmalik \n@BernieSanders @Gotham \n@LeoDiCaprio \n@WWF \n@DavidWolfe \n@marcellacomedy \n@JessimaePeluso \n@nottjmiller https://t.co/cvSpCiYblv', 'Sanders')
(u'Indiana, USA', '|', u'@LouDobbs @realDonaldTrump @BernieSanders Funny how they look at who is best, by who can be bought the easiest.', 'Sanders')
(u'Addison, IL', '|', u'Thnx @senatorfort for switching your endorsement from HRC to #BernieSanders https://t.co/CfWvQky6QX #nyprimary  https://t.co/8UTkZwfJRR', 'Sanders')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Old stuff. What about Bernies taxes? what bout the 3 FEC violatiosn he hasnt answered? Blindly in love with Bolshevk', 'Sanders')
(u'Omaha, NE', '|', u'@kaceysharon @Ashley_spry09 @Patrickesque That would be considered disability to anyone with a heart, in any other year. Not for Bernie fans', 'Sanders')
(u'Newark, NJ', '|', u"@nhdogmom  Unlike Bernie, Hillary worked 4  people has record we all know.  Bernie's one bill, &amp; votes for Gun makers = blatant ambition.", 'Sanders')
(u'Queens, NY', '|', u'@Eliezerkraiman Bernie stopped running a positive campaign days ago himself and his behind the scene guys have been neg for months.', 'Sanders')
(u'Burlington, VT', '|', u"Another #SimpleTruth that makes me #Swear4Bernie is that he hasn't charges a single dollar 2 his 900,000 Rally-goers https://t.co/TBGZtZu4Ob", 'Sanders')
(u'Girard, OH', '|', u'"hi I\'m watching Bernie sanders buy a hotdog"', 'Sanders')
(u'Brighton, NY', '|', u'@wildscenery @pookstahr try I read not just believe the web sites that Bernie bros write. Take a civics class. Bernie has lost', 'Sanders')
(u'New York, USA', '|', u'What am I gunna wear for Bernie \U0001f60d I want bae to notice me', 'Sanders')
(u'Abilene, TX', '|', u"@MarketWatch ...Bernie, you can't become our President when your only viable platform is attacking another person. It's ludicrous &amp; wrong!", 'Sanders')
(u'Huntington, NY', '|', u'@dmillerwats @JoeNBC The joke was when Mika gave Sanders a second chance to answer the Daily News question. He had 3 days to memorize D.F.', 'Sanders')
(u'Missouri, USA', '|', u'@Junctionals @benshapiro @SenSanders @strawmanfallacy OHP', 'Sanders')
(u'Atlanta, GA', '|', u'Now again, which one is @SenSanders and which one is Michael Stipe? #TimeWaitsForNoMan https://t.co/qRaGPcKF5C', 'Sanders')
(u'Newark, NJ', '|', u'Amazing experience seeing @BernieSanders speak on #ClimateChange today at Coney Island #FeelTheBern #BritsForBernie', 'Sanders')
(u'Silver Lake, NC', '|', u'Michael Stipe Introduces Bernie Sanders at Coney Island Rally https://t.co/PGeetbVut7 via @pitchfork #NotMeUs #WeAreBernie', 'Sanders')
(u'Murray, UT', '|', u"New report shows Bernie Sanders' highest-paid staffers are all dudes https://t.co/Rv9d1Zlg0X # via @HuffPostWomen", 'Sanders')
(u'Orchard Park, NY', '|', u'So pumped to go see Bernie tomorrow #FeelTheBern', 'Sanders')
(u'Pittsburgh, PA', '|', u'"Brothers and sisters, now is not the time for thinking small." - Bernie Sanders \nhttps://t.co/olxG9udGEe', 'Sanders')
(u'Delaware, USA', '|', u'Rep. Kowalko and myself with Sen. Sanders. Delaware #FeelTheBern https://t.co/NZIpWVuHsq', 'Sanders')
(u'Newark, NJ', '|', u"@citizensrock @KellyAyotte   She sounds like Bernie's type of gal.", 'Sanders')
(u'Konterra, MD', '|', u'@jojokejohn Want super delegates for Bernie', 'Sanders')
(u'Pittsburgh, PA', '|', u'"Brothers and sisters, now is not the time for thinking small." - Bernie Sanders\n#NationalSiblingsDay \nhttps://t.co/olxG9udGEe', 'Sanders')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Another Scholar is born by reading Biased articles that sanders and memes have https://t.co/ymIt06cdRp', 'Sanders')
(u'Ogden, NC', '|', u'@RealClearNews @ASimendinger @CHueyBurnsRCP  Hope Sanders becomes unglued so people will finally see this man.', 'Sanders')
(u'Silver Lake, NC', '|', u"Why I'm Now Voting for Bernie Sanders https://t.co/4LsMtQLCU0 via @blackvoices #NotMeUs #WeAreBernie https://t.co/NuqFksdWyq", 'Sanders')
(u'Kentucky, USA', '|', u"@chalcedonysky @BayArea4Bernie i like benies ideas i just don't see him as leader", 'Sanders')
(u'West Orange, NJ', '|', u"No because he ran a nasty petty campaign  his bots bernie or bust stay with him we'll take the republican voters https://t.co/qIyEASjUZ6", 'Sanders')
(u'Wanaque, NJ', '|', u'2016 America maybe at a more dire crossroads than in 1932. America needs FDR like change. Only man qualifies for the job. @BernieSanders', 'Sanders')
(u'Queens, NY', '|', u'@Eliezerkraiman I think Bernie took it negative this week walked back let his campaign manager keep it beg. Now BS started in again.', 'Sanders')
(u'Rutland, VT', '|', u'#DineWithThe99 why does HRC need our one dollar when she can get 350k from George Clooney? #StillSanders  https://t.co/LHKUi5pMz3', 'Sanders')
(u'Burlington, VT', '|', u'Another #SimpleTruth that makes me #Swear4Bernie is that he does not rely on #UnderWaterSD #superdelegate https://t.co/aBszkQD8MW', 'Sanders')
(u'Brooklyn, NY', '|', u"we have crumbling infrastructure &amp; millions of opioid addicts in rustbelt ghosttowns - forget free college, where's #BernieSavior's #WPA?", 'Sanders')
(u'South Carolina, USA', '|', u'@kykysanders WHATTTTTT', 'Sanders')
(u'Brooklyn, NY', '|', u"@starfirst a president who can't multitask is no president. #Berniesounqualified", 'Sanders')
(u'Boston, MA', '|', u'@Maynard1Rick @shawbear76 Great Letter, I wish Mass had voted 4 #Bernie, Id write one myself.', 'Sanders')
(u'New York, USA', '|', u'My 78 yr old mother loves @BernieSanders so much she got an iPhone and uses it only for Bernie news.', 'Sanders')
(u'Oneonta, NY', '|', u'Going to see #BernieSanders in #Binghamton? I just spoke with 3 #HartwickCollege profs who remember his 1989 visit to #Oneonta. \n\n#StayTuned', 'Sanders')
(u'Tennessee, USA', '|', u'@BernieSanders Love, love, love that ad!', 'Sanders')
(u'New Haven, CT', '|', u'@rachelbernier I guess, I just think it would have been so cool of it was Dorota lol', 'Sanders')
(u'Newark, NJ', '|', u'@Juliamhewitt @YouTube thanks Julia, ended up waiting until two. Only in New York for two days but seeing Bernie was worth it.', 'Sanders')
(u'Brighton, NY', '|', u'@pookstahr Give me a true fact and i will listen. UR a dolt. and need to look at some real sources. Bolshevik Bernie lost; vote GOP idiot', 'Sanders')
(u'Georgia, USA', '|', u'@zaynmalik @BernieSanders @Gotham @LeoDiCaprio @WWF @DavidWolfe @marcellacomedy @JessimaePeluso @nottjmiller https://t.co/TTb1CLy85p', 'Sanders')
(u'Georgia, USA', '|', u'@zaynmalik @BernieSanders @Gotham @LeoDiCaprio @WWF @DavidWolfe @marcellacomedy @JessimaePeluso @nottjmiller https://t.co/sov8XftHjb', 'Sanders')
(u'Kentucky, USA', '|', u"@starfirst @ForwardProgs I'm seriously sick of Bernie's lies, because yes he does tell flibs!!!", 'Sanders')
(u'North Las Vegas, NV', '|', u'@WeLoveBernie16 @GodandtheBear media will win big with Trump vs Hillary but America will lose', 'Sanders')
(u'Brighton, NY', '|', u"@wildscenery @pookstahr dont' take kindly to poor losers saying they won't vote for HRC if Bernie deosn't get it. UR SPOile brat", 'Sanders')
(u'Phoenix, AZ', '|', u'@HillaryClinton Are you trying to lose the election in advance? White noise to keep out reporters, telling Bernie to tone it down--bad idea.', 'Sanders')
(u'Brighton, NY', '|', u'Got to love Bernie supporters who say they will vote for GOP if she is running', 'Sanders')
(u'East Syracuse, NY', '|', u'Nurses rocking the Bernie revolution in Syracuse. #BernieBus #nurses4bernie #NotMeUs #Bernie2016 #bernieinbuffalo https://t.co/SOGrZAr6pQ', 'Sanders')
(u'Illinois, USA', '|', u'@prg100740 @extremeclass \n\n#StillSanders https://t.co/xmnCYHHkLs', 'Sanders')
(u'Indiana, USA', '|', u'@StateDept Trump and Bernie seem to want the U.S. to be as narcissistic as themselves. Abandon our trade deals, abandon NATO, both stupid.', 'Sanders')
(u'New Haven, CT', '|', u"@rachelbernier right! Shes fucking awesome, and I feel like Dane as the obvious choice, I mean he's a writer. Plus if you look back at the", 'Sanders')
(u'Washington, DC', '|', u"STOP HEY WHAT'S THAT SOUND EVYBODY LOOK WHAT'S GOING DOWN  BERNIE SANDERS VERSION https://t.co/IcFUi009gL fr FB TU Debra Bryan Kroboth", 'Sanders')
(u'Kentucky, USA', '|', u"@NewsHillbilly gop trolls pushing idea of brokered convention don't fall for it \n#Women4Bernie #FeelTheBern #Bernie2016 #Sanders2016", 'Sanders')
(u'Scituate, MA', '|', u"@nytopinion Sanders is the ONLY presidential candidate capable of breaking AIPAC'S stranglehold on US foreign policy in the Middle East.", 'Sanders')
(u'Queens, NY', '|', u"@Eliezerkraiman what I have found is I can't criticize Bernie or I get yelled at yet I have to sit on my hands while peps go after HRC.", 'Sanders')
(u'Bronx, NY', '|', u"@BrindaStar Thanks, I don't like getting into name calling but this seems so right lol @Gabbiedrice78K @BernieSanders", 'Sanders')
(u'New Haven, CT', '|', u"@rachelbernier first episode they tell us it's Dan lol", 'Sanders')
(u'Queens, NY', '|', u'@Sheindie Bernie does not support Israel.', 'Sanders')
(u'Georgia, USA', '|', u'#Vets4Bernie @HillaryClinton https://t.co/AdnZwoYbQ4', 'Sanders')
(u'Brighton, NY', '|', u'@wildscenery @pookstahr Righting in Bernies name is voting gop try and figure it out numb nuts', 'Sanders')
(u'New York, USA', '|', u"@babyspaceo @BernieSanders I had to teach her. For that purpose. Without Bernie she's scrap it.", 'Sanders')
(u'Dublin, OH', '|', u'Is it too late to transfer to Miami to get a pro-Bernie (or Bernie-friendly) college dems...?\U0001f914\U0001f914\U0001f914 https://t.co/kd2MhMyEhJ', 'Sanders')
(u'Sunrise Manor, NV', '|', u'@DesireeAaron @HillaryClinton @BarackObama @BernieSanders @TheDemocrats @GOP @Reince @realDonaldTrump @ChrisChristie', 'Sanders')
(u'Illinois, USA', '|', u"@OmanReagan @Playongo Bullshit. Obama didn't dump nothing. This is the problem with Bernie Bros. They keep bashing Obama..FUCK OFF", 'Sanders')
(u'Brooklyn, NY', '|', u"@davidhazony @SenSanders He's getting more &amp; more simplistic.", 'Sanders')
(u'Manhattan, NY', '|', u".@BernieSanders Just when u thought that the Truth &amp; Having a moral compass didn't matter, he shows up. Now ur vote REALLY counts\n#NYPrimary", 'Sanders')
(u'Omaha, NE', '|', u"@ColinDGarland Yes. I could take many quotes of many people-hi, Bernie!-out of context, make them seem like monsters. I am not Henry's fan.", 'Sanders')
(u'Mississippi, USA', '|', u"@farhip @Hadas_Gold yea but with sanders all media tries to build his momentum-don't expose his falicies.", 'Sanders')
(u'Newark, NJ', '|', u"Bernie's strong leadership on #ClimateChange is of utmost importance at when we stand only two election cycles from chaos #FeelTheBern", 'Sanders')
(u'Pennsylvania, USA', '|', u"I JUST SAW MY FIRST @BernieSanders COMMERCIAL AND I'M SO HAPPY", 'Sanders')
(u'Arkansas, USA', '|', u'@liars_never_win @Jsue2U @DRUDGE_REPORT Bernie should have a landslide there. Pandering to the kids pot smokers.', 'Sanders')
(u'New Haven, CT', '|', u'@rachelbernier yeah go look at it! I felt super stupid lol', 'Sanders')
(u'Pittsfield, MI', '|', u'@morningmoneyben @SenSanders postal banking, postal broadband, public option. There I got it all off my chest \U0001f60f', 'Sanders')
(u'Washington, DC', '|', u"@WickNWares STOP HEY WHAT'S THAT SOUND EVRBDY LOOK WHAT'S GOING DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL FB TU Debra Bryan Kroboth", 'Sanders')
(u'Burlington, VT', '|', u'Want to know a #SimpleTruth - when I see how #Hillary ties #SandyHook tragidy to #Bernie - I #Swear4Bernie https://t.co/nx27pvaxD5', 'Sanders')
(u'Wanaque, NJ', '|', u"@chipfoxx @BerniesHomie it's amazing how British Muslims don't see theei minority struggle the same as that of homosexuals. Religious dogma", 'Sanders')
(u'Portland, ME', '|', u'#Hillary #BernieMadeMeABro https://t.co/IMiBq9x8W5', 'Sanders')
(u'Las Vegas, NV', '|', u'#bernieinnewyork \nhttps://t.co/6eDMMTP9lT', 'Sanders')
(u'Denver, CO', '|', u'Sanders doubles down on Clinton, blasts media https://t.co/LCeXmGGFpO #NYPrimary', 'Sanders')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery U keep sending your money tho Devine &amp; weaver like that $830,000 THEY r getting each month and Bernie likes it to', 'Sanders')
(u'Massachusetts, USA', '|', u'PHONE BANK! PHONE BANK! PHONE BANK! #FeelTheBern #BernieOrBust #NYPrimary #NewYork https://t.co/6LT3ymtoI4', 'Sanders')
(u'Queens, NY', '|', u"@Eliezerkraiman she isn't taking Bernies bait while he goes neg. Bernie is thin skinned he can't take what he dishes out.", 'Sanders')
(u'Kingston, Ontario', '|', u'Watching a New York based tv channel tonight I got to see a Bernie Sanders ad - very impressive!', 'Sanders')
(u'Dallas, TX', '|', u'@billmaher Yeah, big win! He got 7 delegates and she got 7 delegates. Woohoo for the BernieBros! #ImWithHer', 'Sanders')
(u'Elgin, IL', '|', u'@KaneCoForBernie To all my Chicago peeps still volunteering for Bernie Sanders I say\u2026 https://t.co/aMvJ3t4lhm', 'Sanders')
(u'Brighton, NY', '|', u"@Democrat4Bernie He voted agaisnt so much its not funny. LIke amber alert. etc. Don't want him in NY. he left cuz of white flight. Hes no NY", 'Sanders')
(u'Manhattan, NY', '|', u"GOP can't buy me with tax cuts.\nBernie ain't raising my taxes sky high!\n#HillarySoQualified is just right! \U0001f60d\nhttps://t.co/EPFlCnBlOo", 'Sanders')
(u'Mercerville, NJ', '|', u'#Truth #StillSanders #FeelTheBern https://t.co/nuVB3kxpcw', 'Sanders')
(u'Washington, DC', '|', u"@JOSEFDREAMZ TOP HEY WHAT'S THAT SOUND EVRBODY LOOK WHAT'S GOIN DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL fr FB Debra Bryan Kroboth", 'Sanders')
(u'Boston, MA', '|', u'@eee_eff @BernieVolunteer VERY IMPORTANT: 100s ppl hav found their registration missing. If u find urs missing contact @aclu @berniesanders', 'Sanders')
(u'Brighton, NY', '|', u'@pookstahr @wildscenery Got proof, NO cuz its not true. Bernie says if we get  bombed hell ask questions first. No thanks.', 'Sanders')
(u'Washington, DC', '|', u"@saracohennyc TOP HEY WHAT'S THAT SOUND EVRBODY LOOK WHAT'S GOIN DOWN  BERNIESANDERS VERSN https://t.co/IcFUi009gL fr FB Debra Bryan Kroboth", 'Sanders')
